UniversalName,N,InfectsHumans,BagScore_Lower,BagScore_Upper,RawScore,RunName
Rockport orthohantavirus,100,FALSE,0.1263558510373436,0.4428777888970735,0.2626055691815193,All genome composition feature sets
Rodent protoparvovirus 1,100,FALSE,0.17063498087557477,0.5335056989059801,0.32501279155662133,All genome composition feature sets
Rodent protoparvovirus 2,100,FALSE,0.08984751600163521,0.37829463478844405,0.21581535648589992,All genome composition feature sets
Rosavirus A,100,FALSE,0.07858129609722371,0.3063996820769497,0.19173011257791311,All genome composition feature sets
Ross River virus,100,TRUE,0.3294348065193493,0.8312851055590889,0.586421527142924,All genome composition feature sets
Rotavirus B,100,TRUE,0.06248206234360297,0.26157823384504336,0.16613832940194465,All genome composition feature sets
Rotavirus D,100,FALSE,0.08807438885898851,0.37828256518320513,0.22211355294320867,All genome composition feature sets
Rotavirus F,100,FALSE,0.19460017673867752,0.7720944451314495,0.4367048564561674,All genome composition feature sets
Rotavirus G,100,FALSE,0.17243001907980532,0.6655605004011677,0.41540450206109036,All genome composition feature sets
Rotavirus H,100,TRUE,0.10248053400218451,0.5030793260643163,0.28673057659550133,All genome composition feature sets
Rotavirus I,100,FALSE,0.14427332500062973,0.5010520858650906,0.2839713773093351,All genome composition feature sets
Royal Farm virus,100,FALSE,0.6316715218123732,0.9809682123314194,0.8597060356355121,All genome composition feature sets
Rubella virus,100,TRUE,0.11400240615511821,0.3450942741212153,0.21429095048469918,All genome composition feature sets
Sabiá mammarenavirus,100,TRUE,0.08738452039906805,0.35982900626208536,0.21030552590180485,All genome composition feature sets
Saboya virus,100,FALSE,0.18149943819172532,0.5572861198259491,0.35514771227473396,All genome composition feature sets
Saimiriine alphaherpesvirus 1,100,FALSE,0.05237505341649529,0.2270019002975312,0.13170290406088853,All genome composition feature sets
Saimiriine gammaherpesvirus 2,100,FALSE,0.15524922747581282,0.4611123557050788,0.2980248937743651,All genome composition feature sets
Salmon pancreas disease virus,100,FALSE,0.2735470448001366,0.6980760078144468,0.454394781229892,All genome composition feature sets
Sandfly fever Naples phlebovirus,100,TRUE,0.213640907946629,0.7522317175338407,0.4283848919512146,All genome composition feature sets
Sangassou orthohantavirus,100,FALSE,0.09295392008631996,0.26748599524843064,0.18726542080577588,All genome composition feature sets
Sapelovirus B,100,FALSE,0.10030506738826446,0.3753897089942214,0.22299511948276904,All genome composition feature sets
Sapporo virus,100,TRUE,0.1332912155890391,0.3927246550436475,0.23913280536755535,All genome composition feature sets
Saumarez Reef virus,100,FALSE,0.15404271380130893,0.48126437254716337,0.26563939230629513,All genome composition feature sets
Scotophilus bat coronavirus 512,100,FALSE,0.09775495195840872,0.29409828930355275,0.1821524656273538,All genome composition feature sets
Sena Madureira sripuvirus,100,FALSE,0.08460419109105141,0.2915570945098826,0.16959108653743166,All genome composition feature sets
Senecavirus A,100,FALSE,0.10639837643886993,0.3269704658070122,0.19471047615070128,All genome composition feature sets
Sepik virus,100,TRUE,0.31331752257488804,0.8276518639874919,0.5792097602703912,All genome composition feature sets
Severe acute respiratory syndrome-related coronavirus,100,TRUE,0.1225400659381281,0.5120153497914591,0.245941584389819,All genome composition feature sets
Sheeppox virus,100,FALSE,0.15280548295575075,0.40777911409355666,0.2742637802357369,All genome composition feature sets
Shimoni bat lyssavirus,100,TRUE,0.22979530509983886,0.7075717820378954,0.4262632068105065,All genome composition feature sets
Shuangao insect herbevirus 1,100,FALSE,0.11561232466572015,0.37480677003423946,0.22590579441103684,All genome composition feature sets
Shuni orthobunyavirus,100,TRUE,0.2835170558479597,0.8073233232902102,0.5441672241717824,All genome composition feature sets
Sicinivirus A,100,FALSE,0.07690179578275494,0.260086583071845,0.14547930028489217,All genome composition feature sets
Simbu orthobunyavirus,100,FALSE,0.3435934062201241,0.7951098542357913,0.5704570332089894,All genome composition feature sets
Simian hemorrhagic fever virus,100,FALSE,0.03997279255704663,0.16364316061174222,0.09880899405498014,All genome composition feature sets
Simian immunodeficiency virus,100,TRUE,0.16798992254480774,0.5119060891386558,0.34187249751268045,All genome composition feature sets
Simian rubulavirus,100,FALSE,0.2238179004214416,0.6869229117731002,0.437576672756847,All genome composition feature sets
Small ruminant morbillivirus,100,FALSE,0.06871389309977598,0.32880293106808256,0.20389909695425812,All genome composition feature sets
Snakehead novirhabdovirus,100,FALSE,0.15457350921821056,0.5853957780182097,0.33761030774099776,All genome composition feature sets
Sonchus yellow net nucleorhabdovirus,100,FALSE,0.08122329104981166,0.2660701998278842,0.16380591697125857,All genome composition feature sets
Sosuga rubulavirus,100,TRUE,0.1983653000821169,0.7006136427055152,0.40116464021510245,All genome composition feature sets
Southern elephant seal virus,100,FALSE,0.2833243032416436,0.7882438296901648,0.5311429155086966,All genome composition feature sets
Southern rice black-streaked dwarf virus,100,FALSE,0.039872469128278284,0.21180128841256385,0.11847696214750839,All genome composition feature sets
Squirrel monkey retrovirus,100,FALSE,0.15792690671949067,0.49960480066290824,0.32463495245936547,All genome composition feature sets
St Croix River virus,100,FALSE,0.09498656731536301,0.32818134848988045,0.17416329413139123,All genome composition feature sets
St. Louis encephalitis virus,100,TRUE,0.3530962604611514,0.8589920113728039,0.6112072094177985,All genome composition feature sets
Sudan ebolavirus,100,TRUE,0.29530270732029207,0.8506645896420882,0.5847139110115778,All genome composition feature sets
Swinepox virus,100,FALSE,0.1200430558980672,0.34194382703362025,0.21271172828586643,All genome composition feature sets
Tacaribe mammarenavirus,100,TRUE,0.22303766292846616,0.7111354004895019,0.3917743226956366,All genome composition feature sets
Taï Forest ebolavirus,100,TRUE,0.39248139937646265,0.9253256876291315,0.6829010234225908,All genome composition feature sets
Tai herbevirus,100,FALSE,0.06999039362069209,0.3016451655078042,0.1592692918572816,All genome composition feature sets
Tamiami mammarenavirus,100,FALSE,0.14138721595078696,0.49123593192805964,0.29940364043591977,All genome composition feature sets
Tanapox virus,100,TRUE,0.09882562312025463,0.3067306558506685,0.18008841616506305,All genome composition feature sets
Taro vein chlorosis nucleorhabdovirus,100,FALSE,0.08716066917894136,0.2920848774683944,0.18507776192959266,All genome composition feature sets
Taterapox virus,100,FALSE,0.17184443401854105,0.6810212234261862,0.4108331674278003,All genome composition feature sets
Tembusu virus,100,TRUE,0.36948303393566717,0.8395954213913073,0.5498622650561027,All genome composition feature sets
Teschovirus A,100,FALSE,0.08566503633067948,0.2953053236024493,0.17201657677792723,All genome composition feature sets
Tete orthobunyavirus,100,FALSE,0.09543873288145652,0.3162238095379798,0.18972424970608304,All genome composition feature sets
Teviot rubulavirus,100,FALSE,0.1892015207259856,0.5389559763541185,0.32750621598928303,All genome composition feature sets
Thiafora orthonairovirus,100,TRUE,0.09836519219082439,0.3948223599922628,0.24221655350203947,All genome composition feature sets
Thottapalayam orthohantavirus,100,TRUE,0.10265370465350956,0.28560685303340805,0.19485237761857982,All genome composition feature sets
Tick-borne encephalitis virus,100,TRUE,0.400257633092192,0.9441801672188821,0.6778176253420295,All genome composition feature sets
Tonate virus,100,TRUE,0.22831263943069377,0.7374311498154,0.47199412872717694,All genome composition feature sets
Torchivirus A,100,FALSE,0.20365317998416885,0.669322657497722,0.40438872208035764,All genome composition feature sets
Tree shrew mastadenovirus A,100,FALSE,0.12283924656947168,0.43177878642421075,0.23389439924050182,All genome composition feature sets
Tuhoko rubulavirus 1,100,FALSE,0.14484763868747724,0.4682420374791697,0.2676673711522272,All genome composition feature sets
Tuhoko rubulavirus 2,100,FALSE,0.1012569601143191,0.3414114577186118,0.2059406946340609,All genome composition feature sets
Tuhoko rubulavirus 3,100,FALSE,0.10287424598914206,0.39793320473215915,0.2410722464126336,All genome composition feature sets
Tupaia tupavirus,100,FALSE,0.16001125359462948,0.5292418280910026,0.302598804590375,All genome composition feature sets
Tupaiid betaherpesvirus 1,100,FALSE,0.14138490404042514,0.5564773749947413,0.3500984198231658,All genome composition feature sets
Turlock orthobunyavirus,100,FALSE,0.1307476664810461,0.4978373739543237,0.27243291645529055,All genome composition feature sets
Tylonycteris bat coronavirus HKU4,100,FALSE,0.16403334325855567,0.49835723301586743,0.32426469195734464,All genome composition feature sets
Uganda S virus,100,FALSE,0.45055176689752074,0.940260299061664,0.7094767955416184,All genome composition feature sets
Umatilla virus,100,FALSE,0.15931394308238234,0.47028779120171926,0.28502113559250164,All genome composition feature sets
Una virus,100,FALSE,0.19079348603551943,0.6102705968908891,0.3871698498643922,All genome composition feature sets
Ungulate bocaparvovirus 1,100,FALSE,0.22296407606118585,0.7081206631168759,0.4468671293224181,All genome composition feature sets
Ungulate protoparvovirus 1,100,FALSE,0.1479013473304991,0.4482246524607587,0.28508401179995213,All genome composition feature sets
Uukuniemi phlebovirus,100,TRUE,0.2061567832281847,0.6196504855194134,0.37866929686414147,All genome composition feature sets
Variola virus,100,TRUE,0.1299468239203173,0.5983363972553426,0.35164614200855693,All genome composition feature sets
Volepox virus,100,FALSE,0.14415881076107037,0.3757234084966341,0.24374322040571048,All genome composition feature sets
Wallal virus,100,FALSE,0.051699037172767394,0.2593312673639965,0.13342341551091863,All genome composition feature sets
Walleye dermal sarcoma virus,100,FALSE,0.19342388422704854,0.6969171606425856,0.41612851110419596,All genome composition feature sets
Waterbird 1 bornavirus,100,FALSE,0.11161693623198984,0.47924404706800205,0.2434633941225442,All genome composition feature sets
Wenzhou mammarenavirus,100,FALSE,0.1353313520220712,0.41072378326342596,0.2480710280995402,All genome composition feature sets
West Caucasian bat lyssavirus,100,TRUE,0.2088063067624098,0.7545176605673098,0.4552793824549932,All genome composition feature sets
West Nile virus,100,TRUE,0.22937160535509366,0.7583558957421987,0.4917946137181902,All genome composition feature sets
Whataroa virus,100,FALSE,0.16363606581281753,0.5419170134629456,0.35386539694355756,All genome composition feature sets
White bream virus,100,FALSE,0.21504124917155631,0.6156923977364378,0.39035727925414326,All genome composition feature sets
White-eye coronavirus HKU16,100,FALSE,0.10751186026505535,0.3570278779079188,0.2260145665318908,All genome composition feature sets
Whitewater Arroyo mammarenavirus,100,TRUE,0.1374731538617902,0.395717963575582,0.2484335515640222,All genome composition feature sets
Wobbly possum disease virus,100,FALSE,0.08117231741656537,0.29666055627966026,0.17252741112784298,All genome composition feature sets
Wongabel hapavirus,100,FALSE,0.0333088475421966,0.1555539579068584,0.08324877019453851,All genome composition feature sets
Woodchuck hepatitis virus,100,FALSE,0.11903936875338547,0.3673821684064039,0.22854664016835682,All genome composition feature sets
Wound tumor virus,100,FALSE,0.08555896928747972,0.3999740225897276,0.22167383749379438,All genome composition feature sets
Wuhan fly phasivirus,100,FALSE,0.11604962559809669,0.3782651694461189,0.2186646066975047,All genome composition feature sets
Wuhan ledantevirus,100,FALSE,0.06609992877947808,0.2729576517534829,0.14842970568242594,All genome composition feature sets
Wutai mosquito phasivirus,100,FALSE,0.09300056609386964,0.3798598686580615,0.21436549854159104,All genome composition feature sets
Wyeomyia orthobunyavirus,100,TRUE,0.2848208281147735,0.7810739409745047,0.4915268615336294,All genome composition feature sets
Xipapillomavirus 1,100,FALSE,0.17385473440127708,0.5940714868248989,0.34704744201375787,All genome composition feature sets
Yaba monkey tumor virus,100,FALSE,0.12130548356602537,0.42026423607196495,0.2507396946198625,All genome composition feature sets
Yichang insect goukovirus,100,FALSE,0.15933400766357386,0.4762834922907719,0.2929832380664678,All genome composition feature sets
Yug Bogdanovac vesiculovirus,100,FALSE,0.06766654913323053,0.22930042151021024,0.13399435536802148,All genome composition feature sets
Yunnan orbivirus,100,FALSE,0.1685169785477075,0.6205195106900023,0.3487800209869221,All genome composition feature sets
Zaire ebolavirus,100,TRUE,0.3071262963564074,0.7986423725959754,0.5508817929093516,All genome composition feature sets
Zika virus,100,TRUE,0.36457979783908256,0.8738531870108743,0.6549607571443796,All genome composition feature sets
Adelaide River ephemerovirus,100,FALSE,0.06686876530844522,0.22146731368695494,0.13750755321608152,All genome composition feature sets
Akabane orthobunyavirus,100,FALSE,0.24998131307787252,0.6672593882053781,0.42904062942517374,All genome composition feature sets
Alagoas vesiculovirus,100,TRUE,0.20658232738796561,0.674936363697745,0.40708214690972444,All genome composition feature sets
Alajuela orthobunyavirus,100,FALSE,0.14978120320251154,0.48177709463018953,0.27965271136307374,All genome composition feature sets
Alethinophid 1 reptarenavirus,100,FALSE,0.16161062128579995,0.5591938300023094,0.33958674806907924,All genome composition feature sets
Alphacoronavirus 1,100,FALSE,0.20920740580893388,0.5709161662133988,0.36384120678195214,All genome composition feature sets
Apoi virus,100,FALSE,0.29847511486511724,0.8321596558429969,0.5371147179805478,All genome composition feature sets
Aroa virus,100,TRUE,0.3719758463020518,0.833819065630147,0.5947508009782619,All genome composition feature sets
Avastrovirus 2,100,FALSE,0.048350806104102265,0.19647533809261641,0.10688632709391903,All genome composition feature sets
Avian avulavirus 12,100,FALSE,0.06886787749019355,0.26792561870200193,0.1565687070447399,All genome composition feature sets
Avian avulavirus 13,100,FALSE,0.0854145379886181,0.3353339439632263,0.19034295008272767,All genome composition feature sets
Avian avulavirus 6,100,FALSE,0.07695515203373826,0.36043668267014467,0.20169412227802896,All genome composition feature sets
Avian orthoreovirus,100,FALSE,0.06107218326819778,0.25959013243012546,0.15193007121467358,All genome composition feature sets
Avian sapelovirus,100,FALSE,0.058901363881504853,0.25714242586702224,0.15163058501048135,All genome composition feature sets
Avisivirus B,100,FALSE,0.07453594238378253,0.24048818715327125,0.1472924567188078,All genome composition feature sets
Avisivirus C,100,FALSE,0.12312594730507735,0.43413312678744875,0.2461183156508739,All genome composition feature sets
Baboon orthoreovirus,100,FALSE,0.07240333480670098,0.2992482217192671,0.14433206265821916,All genome composition feature sets
Bat mumps rubulavirus,100,FALSE,0.08914870016561603,0.3017368077389785,0.17777391959673472,All genome composition feature sets
Batama orthobunyavirus,100,FALSE,0.2258369770567462,0.6642148953995014,0.39778349713536154,All genome composition feature sets
Bear Canyon mammarenavirus,100,FALSE,0.1272093791079055,0.45978374294439855,0.2628367962977814,All genome composition feature sets
Betapapillomavirus 1,100,TRUE,0.3990307246713145,0.9088443897792888,0.7081511844341409,All genome composition feature sets
Bimiti orthobunyavirus,100,FALSE,0.26323688750150687,0.7592722780463537,0.4826557108423633,All genome composition feature sets
Bluetongue virus,100,FALSE,0.13533314250383374,0.5107805675172066,0.31636946081188827,All genome composition feature sets
Border disease virus,100,FALSE,0.06223773648910848,0.2617728873352499,0.15312840886815998,All genome composition feature sets
Bovine gammaherpesvirus 4,100,FALSE,0.05724411591068622,0.2937608784425353,0.1641507504022411,All genome composition feature sets
Bovine torovirus,100,FALSE,0.0658385933405591,0.23888625756140847,0.1487006734800246,All genome composition feature sets
Bovine viral diarrhea virus 3,100,FALSE,0.04601102752508747,0.276230872798534,0.15989059596421837,All genome composition feature sets
Cabassou virus,100,FALSE,0.26063490110196963,0.7180357223652655,0.47544817082568586,All genome composition feature sets
Cadicivirus A,100,FALSE,0.07246521543958674,0.2671196006209572,0.1622713865249058,All genome composition feature sets
California encephalitis orthobunyavirus,100,TRUE,0.18931634494334415,0.7053876979488651,0.41036604055621406,All genome composition feature sets
Canine mastadenovirus A,100,FALSE,0.107689309257867,0.44667969534749624,0.23898864875028636,All genome composition feature sets
Cao Bang orthohantavirus,100,FALSE,0.10944376490917156,0.34567345647828557,0.22646976116228743,All genome composition feature sets
Carajas vesiculovirus,100,FALSE,0.0816767225324303,0.2953525693790079,0.17972374814263048,All genome composition feature sets
Catu orthobunyavirus,100,TRUE,0.26522137814067354,0.7545306835739982,0.4832309581386734,All genome composition feature sets
Cercopithecine alphaherpesvirus 2,100,FALSE,0.10364408695831709,0.32818212170768746,0.21250210198408712,All genome composition feature sets
Chaco sripuvirus,100,FALSE,0.05579106034848076,0.21986924793896523,0.14343927158980704,All genome composition feature sets
Corriparta virus,100,FALSE,0.1539804132717561,0.47360796157860147,0.28089419889434997,All genome composition feature sets
Cosavirus A,100,TRUE,0.22448715488158855,0.7751482921721835,0.45172996925493886,All genome composition feature sets
Cosavirus E,100,TRUE,0.16105751399839935,0.6251456304649063,0.3557967239605689,All genome composition feature sets
Cosavirus F,100,TRUE,0.25737739626459244,0.7581541371778311,0.4722834096507887,All genome composition feature sets
Datura yellow vein nucleorhabdovirus,100,FALSE,0.08355570554977587,0.3298622342690963,0.18542069376545556,All genome composition feature sets
Enterovirus E,100,FALSE,0.06264566980450997,0.22035125687961166,0.13729395427489866,All genome composition feature sets
Equid alphaherpesvirus 3,100,FALSE,0.1415962523159598,0.5174478995861824,0.2846736990590367,All genome composition feature sets
Equid alphaherpesvirus 4,100,FALSE,0.13237113896340308,0.4754712609177376,0.2766623453913465,All genome composition feature sets
European bat 2 lyssavirus,100,TRUE,0.3682625355726671,0.8511626501438214,0.6444817073302539,All genome composition feature sets
Fathead minnow nidovirus 1,100,FALSE,0.10923915000686167,0.332568578077697,0.19093287977919,All genome composition feature sets
Ferak orthoferavirus,100,FALSE,0.11541419599745394,0.43981395489848973,0.24943654551635494,All genome composition feature sets
Gammapapillomavirus 2,100,TRUE,0.23737470020704127,0.6886455972735956,0.44135959516156914,All genome composition feature sets
Gammapapillomavirus 3,100,TRUE,0.3136326380080745,0.7296797664267582,0.5062368135304872,All genome composition feature sets
Goatpox virus,100,FALSE,0.1133372832183871,0.3520835618527063,0.21292913896723129,All genome composition feature sets
Hepacivirus C,100,TRUE,0.10615482622524923,0.49427282019869545,0.24211693687284408,All genome composition feature sets
Hepacivirus F,100,FALSE,0.14777548664436646,0.42292292686721633,0.26760650491025073,All genome composition feature sets
Hepacivirus G,100,FALSE,0.12589797217883075,0.43922926416085484,0.2443417905954182,All genome composition feature sets
Hepatitis B virus,100,TRUE,0.15775405491969843,0.5978221490778279,0.30229887065335787,All genome composition feature sets
Highlands J virus,100,FALSE,0.278527061370539,0.7381005919068158,0.5239013163695138,All genome composition feature sets
Human coronavirus HKU1,100,TRUE,0.17663171933685934,0.6121823296665487,0.36193626394265743,All genome composition feature sets
Human mastadenovirus C,100,TRUE,0.2716334494154484,0.8233948062499192,0.49647391888283465,All genome composition feature sets
Human mastadenovirus E,100,TRUE,0.3075989852454242,0.8199573393450006,0.5411342513827259,All genome composition feature sets
Human polyomavirus 1,100,TRUE,0.22758446451364372,0.6990101771215649,0.4541771388450074,All genome composition feature sets
Human respirovirus 3,100,TRUE,0.10461101178576793,0.39393683249728884,0.22741385456010002,All genome composition feature sets
Ilheus virus,100,TRUE,0.3907716144134743,0.8989892203308216,0.6801016084471087,All genome composition feature sets
Influenza D virus,100,FALSE,0.08799084407965656,0.30700579965018204,0.1834839818926824,All genome composition feature sets
Isfahan vesiculovirus,100,TRUE,0.23413831376736488,0.7274579212405654,0.45604765655834,All genome composition feature sets
Jaagsiekte sheep retrovirus,100,FALSE,0.11995448026409833,0.41580109673744525,0.2458648320334385,All genome composition feature sets
Kafue kinda chacma baboon virus,100,FALSE,0.044708216256904354,0.14390840523053305,0.0921159070391449,All genome composition feature sets
Kolente ledantevirus,100,FALSE,0.09074202597652656,0.2713407025287218,0.1633562060079708,All genome composition feature sets
Kunsagivirus A,100,FALSE,0.03845143221960433,0.1914449223460184,0.1084077094538275,All genome composition feature sets
Lactate dehydrogenase-elevating virus,100,FALSE,0.0522119511320744,0.20862991784082646,0.12088480192790627,All genome composition feature sets
Lassa mammarenavirus,100,TRUE,0.14200873413827056,0.4365372752696174,0.27340840165070135,All genome composition feature sets
Lebombo virus,100,TRUE,0.11683466647931068,0.4586971325300952,0.24985936724038862,All genome composition feature sets
Lettuce big-vein associated varicosavirus,100,FALSE,0.11696663684259834,0.3973387634273283,0.21906903589124047,All genome composition feature sets
Lumpy skin disease virus,100,FALSE,0.10263823265340913,0.4122493210771475,0.21486692645153593,All genome composition feature sets
Lunk mammarenavirus,100,FALSE,0.1565984240742,0.437581508369407,0.28844473989157726,All genome composition feature sets
Macacine betaherpesvirus 3,100,FALSE,0.10664931672706154,0.3172235322048388,0.20136190706274723,All genome composition feature sets
Maize fine streak nucleorhabdovirus,100,FALSE,0.09647818545082368,0.3743339175278398,0.2211083005273369,All genome composition feature sets
Maize Iranian mosaic nucleorhabdovirus,100,FALSE,0.052073025767444686,0.2119843541488417,0.12693001321843758,All genome composition feature sets
Malpais Spring vesiculovirus,100,FALSE,0.1280980043706585,0.46118822400657966,0.27369797626918596,All genome composition feature sets
Mamastrovirus 2,100,FALSE,0.08761731097937739,0.3217976007447928,0.20483438301175488,All genome composition feature sets
Mamastrovirus 3,100,FALSE,0.22462376431987402,0.7156101028891628,0.41962377167304854,All genome composition feature sets
Mamastrovirus 9,100,TRUE,0.11747121505992913,0.44383077457083964,0.23757900833410683,All genome composition feature sets
Maporal orthohantavirus,100,FALSE,0.19459524025361102,0.5831233582827369,0.36917916806113743,All genome composition feature sets
Mason-Pfizer monkey virus,100,FALSE,0.1496808931720069,0.5075290913532112,0.2984167688670869,All genome composition feature sets
Melegrivirus A,100,FALSE,0.07001418415980562,0.22705488566483506,0.14260105422030214,All genome composition feature sets
Mischivirus A,100,FALSE,0.14162962987038508,0.46114277994821246,0.25351207861083386,All genome composition feature sets
Mossuril hapavirus,100,FALSE,0.09443200116378679,0.300604798976026,0.18528593141415087,All genome composition feature sets
Mouse mammary tumor virus,100,FALSE,0.15256201089647978,0.5156860114154697,0.3172098802507837,All genome composition feature sets
Moussa virus,100,FALSE,0.11157889242267416,0.38744203939938426,0.22871137992916774,All genome composition feature sets
Mucambo virus,100,TRUE,0.16533091328043725,0.49309701156161745,0.3072124483727758,All genome composition feature sets
Murine leukemia virus,100,FALSE,0.06247334904177841,0.26479215896402336,0.13962895064880598,All genome composition feature sets
Ngaingan hapavirus,100,FALSE,0.11324233065876066,0.2978657958864084,0.19500047748123986,All genome composition feature sets
Niakha sripuvirus,100,FALSE,0.07680111514183016,0.23533323370910397,0.14978161632682524,All genome composition feature sets
Norwalk virus,100,TRUE,0.26880606402927776,0.7878135155033175,0.49503762181279554,All genome composition feature sets
Nova orthohantavirus,100,FALSE,0.12202616828981896,0.4078440976399489,0.24764868692276032,All genome composition feature sets
Nupapillomavirus 1,100,TRUE,0.10431762991411603,0.43745222564025865,0.23807240201453828,All genome composition feature sets
Orungo virus,100,TRUE,0.09484499860570114,0.3763418885780915,0.22891468769978707,All genome composition feature sets
Palyam virus,100,TRUE,0.06552252041652142,0.24089357151184815,0.14687472107753555,All genome composition feature sets
Parechovirus C,100,FALSE,0.12418950014394095,0.46459561587697584,0.2502937277474475,All genome composition feature sets
Pegivirus G,100,FALSE,0.12136084306402933,0.4133935931020131,0.25902453583067037,All genome composition feature sets
Perinet vesiculovirus,100,FALSE,0.08085847041832026,0.31348901874557944,0.18832900980289566,All genome composition feature sets
Piscihepevirus A,100,FALSE,0.2742420831103627,0.7142608332812685,0.46080173268779073,All genome composition feature sets
Piscine novirhabdovirus,100,FALSE,0.11811492145059924,0.37103669306413734,0.20642045410125032,All genome composition feature sets
Porcine circovirus 1,100,FALSE,0.07241701316032195,0.24524371749590795,0.15123726638127877,All genome composition feature sets
Primate erythroparvovirus 1,100,TRUE,0.12355285652093428,0.4269419255747334,0.25219512635519314,All genome composition feature sets
Rabbit hemorrhagic disease virus,100,FALSE,0.16654940384165712,0.5075801498160999,0.29645392062932274,All genome composition feature sets
Rabies lyssavirus,100,TRUE,0.4691473546960342,0.9249260570278348,0.7158934453186426,All genome composition feature sets
Rhinovirus B,100,TRUE,0.6338163555098919,0.9739609858731988,0.8509675006872303,All genome composition feature sets
Rotavirus A,100,TRUE,0.09379430123883617,0.23835348606766837,0.15578481859451432,All genome composition feature sets
Rotavirus C,100,TRUE,0.13802862411904615,0.4375244421527684,0.25876468887024284,All genome composition feature sets
Rousettus bat coronavirus HKU9,100,FALSE,0.12078343492610477,0.40273432515233154,0.23505886359158693,All genome composition feature sets
Salehabad phlebovirus,100,FALSE,0.2648637981330538,0.7293684434269255,0.4764503698294972,All genome composition feature sets
Salivirus A,100,TRUE,0.030288780630925948,0.12754516578467096,0.07162833947952905,All genome composition feature sets
Sapelovirus A,100,FALSE,0.22518503769263665,0.7333382773069557,0.4187991836896828,All genome composition feature sets
Semliki Forest virus,100,TRUE,0.2777735127059434,0.847505325053919,0.5247212934059832,All genome composition feature sets
Shamonda orthobunyavirus,100,TRUE,0.12358209417783769,0.4377406224542494,0.2744594384609147,All genome composition feature sets
Sin Nombre orthohantavirus,100,TRUE,0.2004356854132473,0.5597917216727097,0.3625023736595135,All genome composition feature sets
Solwezi mammarenavirus,100,FALSE,0.11326641911606383,0.31099597488373154,0.20322340207158207,All genome composition feature sets
Squirrelpox virus,100,FALSE,0.17697056367743175,0.6445971986914389,0.3735100540504881,All genome composition feature sets
Strawberry crinkle cytorhabdovirus,100,FALSE,0.10107180435809052,0.30538110901816007,0.19533192144524641,All genome composition feature sets
Sweetwater Branch tibrovirus,100,FALSE,0.058036742772312085,0.21669808982583416,0.12769631340978627,All genome composition feature sets
Tellina virus,100,FALSE,0.2845965124421105,0.842080538858215,0.5075423816079747,All genome composition feature sets
Thimiri orthobunyavirus,100,FALSE,0.1998294503577306,0.6482590631138408,0.3897613866624092,All genome composition feature sets
Tyuleniy virus,100,FALSE,0.35017215226908366,0.8813499906909547,0.6342738973092954,All genome composition feature sets
Vesicular exanthema of swine virus,100,TRUE,0.17504131873954248,0.6780467075751258,0.3578639627785105,All genome composition feature sets
Wesselsbron virus,100,TRUE,0.20683521194540982,0.6905141977701874,0.4517990502946426,All genome composition feature sets
Woolly monkey sarcoma virus,100,FALSE,0.1575201253067458,0.5503620330497071,0.2949436378049627,All genome composition feature sets
Yata ephemerovirus,100,FALSE,0.08967197214829772,0.3228450932432625,0.18006720550760139,All genome composition feature sets
Yokose virus,100,FALSE,0.22637226478883601,0.7232729449580422,0.460649054137451,All genome composition feature sets
Zegla orthobunyavirus,100,FALSE,0.11533485209003282,0.36416391585987523,0.22581668378839045,All genome composition feature sets
Zetapapillomavirus 1,100,FALSE,0.16950570230994155,0.5500510758080343,0.3341948331914766,All genome composition feature sets
Achimota rubulavirus 1,100,FALSE,0.14239551864656397,0.44840583538309897,0.269045698660199,All genome composition feature sets
Achimota rubulavirus 2,100,FALSE,0.10345422464559376,0.42487689790420397,0.26031608309486676,All genome composition feature sets
Alcelaphine gammaherpesvirus 2,100,FALSE,0.16872793703589672,0.5181948750961871,0.3177237436284024,All genome composition feature sets
Alphapapillomavirus 10,100,TRUE,0.6375850576565989,0.9618670071782679,0.8206080188596913,All genome composition feature sets
Anopheles A orthobunyavirus,100,TRUE,0.2165859904664598,0.6156543849599426,0.41041173166979583,All genome composition feature sets
Aquareovirus B,100,FALSE,0.08309180021791743,0.2395785918516243,0.16086975748782087,All genome composition feature sets
Aquareovirus G,100,FALSE,0.11226688330919307,0.4035979954031098,0.2337123773921285,All genome composition feature sets
Australian bat lyssavirus,100,TRUE,0.46478638213434265,0.924755167112257,0.7261083860155588,All genome composition feature sets
Avian avulavirus 10,100,FALSE,0.07376034773909554,0.2598602892019274,0.15664307213693662,All genome composition feature sets
Avian avulavirus 4,100,FALSE,0.17222586984177876,0.5559755766748116,0.3397323986217432,All genome composition feature sets
Avian avulavirus 5,100,FALSE,0.17114663249411874,0.6458087367507094,0.3900049457422877,All genome composition feature sets
Avian metapneumovirus,100,FALSE,0.21191876820905087,0.6907110267474182,0.38739055163386915,All genome composition feature sets
Banna virus,100,TRUE,0.077189417834862,0.2633024663855638,0.15385920857623026,All genome composition feature sets
Bovine alphaherpesvirus 5,100,FALSE,0.12926935047842547,0.30968887852296345,0.2028733008397023,All genome composition feature sets
Bovine foamy virus,100,FALSE,0.08812927602333362,0.31467133624204907,0.18057348213923854,All genome composition feature sets
Bovine nidovirus 1,100,FALSE,0.14336988384734162,0.3813782624164883,0.2555175233184298,All genome composition feature sets
